ChemicalName,,,,,,,,,,,,,,ChemicalName,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Retinol,,,,,,,,,,,,,,Retinol,,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
Vitamin A,,,,,,,,,,,,,,Vitamin A,,,,,,
Retinol,,,,,,,,,,,,,,Retinol,,,,,,
Vitamin A palmitate,,,,,,,,,,,,,,Vitamin A palmitate,,,,,,
Butylated hydroxyanisole,,,,,,,,,,,,,,Butylated hydroxyanisole,,,,,,
Retinol,,,,,,,,,,,,,,Retinol,,,,,,
Vitamin A palmitate,,,,,,,,,,,,,,Vitamin A palmitate,,,,,,
Butylated hydroxyanisole,,,,,,,,,,,,,,Butylated hydroxyanisole,,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,,,,,,,,,"Retinol/retinyl esters, when in daily dosages in excess of 10,000 IU, or 3,000 retinol equivalents.",,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
Titanium dioxide,,,,,,,,,,,,,,Titanium dioxide,,,,,,
